date,coop_share
2013-10-05,0.6666666666666666
2013-10-06,0.23076923076923078
2013-10-07,0.36486486486486486
2013-10-08,0.3924050632911392
2013-10-09,0.3191489361702128
2013-10-10,0.2777777777777778
2013-10-11,0.39473684210526316
2013-10-12,0.4444444444444444
2013-10-13,1
2013-10-14,0.3157894736842105
2013-10-15,0.28125
2013-10-16,0.44680851063829785
2013-10-17,0.4025974025974026
2013-10-18,0.5068493150684932
2013-10-19,0.25
2013-10-20,0.48148148148148145
2013-10-21,0.35555555555555557
2013-10-22,0.375
2013-10-23,0.425
2013-10-24,0.3492063492063492
2013-10-25,0.44680851063829785
2013-10-26,0.4444444444444444
2013-10-27,0.18181818181818182
2013-10-28,0.4482758620689655
2013-10-29,0.35294117647058826
2013-10-30,0.48
2013-10-31,0.3076923076923077
2013-11-01,0.39285714285714285
2013-11-02,0.6666666666666666
2013-11-03,0.2857142857142857
2013-11-04,0.43037974683544306
2013-11-05,0.38333333333333336
2013-11-06,0.3875
2013-11-07,0.3584905660377358
2013-11-08,0.4918032786885246
2013-11-09,0.4090909090909091
2013-11-10,0.2
2013-11-11,0.3770491803278688
2013-11-12,0.39285714285714285
2013-11-13,0.26666666666666666
2013-11-14,0.41379310344827586
2013-11-15,0.4838709677419355
2013-11-16,0.4375
2013-11-17,0.625
2013-11-18,0.30666666666666664
2013-11-19,0.3333333333333333
2013-11-20,0.4342105263157895
2013-11-21,0.3706896551724138
2013-11-22,0.3333333333333333
2013-11-23,0.6285714285714286
2013-11-24,0.5357142857142857
2013-11-25,0.4430379746835443
2013-11-26,0.31521739130434784
2013-11-27,0.31645569620253167
2013-11-28,0.3918918918918919
2013-11-29,0.3698630136986301
2013-11-30,0.5416666666666666
2013-12-01,0.3793103448275862
2013-12-02,0.4491525423728814
2013-12-03,0.38095238095238093
2013-12-04,0.36363636363636365
2013-12-05,0.494949494949495
2013-12-06,0.45871559633027525
2013-12-07,0.5
2013-12-08,0.46153846153846156
2013-12-09,0.3700787401574803
2013-12-10,0.22330097087378642
2013-12-11,0.4049586776859504
2013-12-12,0.45454545454545453
2013-12-13,0.3577981651376147
2013-12-14,0.391304347826087
2013-12-15,0.6571428571428571
2013-12-16,0.4153846153846154
2013-12-17,0.41843971631205673
2013-12-18,0.26436781609195403
2013-12-19,0.3140495867768595
2013-12-20,0.33070866141732286
2013-12-21,0.3
2013-12-22,0.1875
2013-12-23,0.5588235294117647
2013-12-24,0.4375
2013-12-25,0.375
2013-12-26,0.45454545454545453
2013-12-27,0.3333333333333333
2013-12-28,0.38461538461538464
2013-12-29,0.37037037037037035
2013-12-30,0.2807017543859649
2013-12-31,0.26666666666666666
2014-01-01,0.26666666666666666
2014-01-02,0.3252032520325203
2014-01-03,0.2743362831858407
2014-01-04,0.375
2014-01-05,0.2727272727272727
2014-01-06,0.31137724550898205
2014-01-07,0.25308641975308643
2014-01-08,0.34513274336283184
2014-01-09,0.3192771084337349
2014-01-10,0.42696629213483145
2014-01-11,0.52
2014-01-12,0.5333333333333333
2014-01-13,0.4444444444444444
2014-01-14,0.34507042253521125
2014-01-15,0.3333333333333333
2014-01-16,0.44642857142857145
2014-01-17,0.3828125
2014-01-18,0.47058823529411764
2014-01-19,0.4594594594594595
2014-01-20,0.4107142857142857
2014-01-21,0.4175824175824176
2014-01-22,0.38011695906432746
2014-01-23,0.367816091954023
2014-01-24,0.42162162162162165
2014-01-25,0.5416666666666666
2014-01-26,0.6206896551724138
2014-01-27,0.5185185185185185
2014-01-28,0.3333333333333333
2014-01-29,0.3064516129032258
2014-01-30,0.3403361344537815
2014-01-31,0.365296803652968
2014-02-01,0.2631578947368421
2014-02-02,0.36363636363636365
2014-02-03,0.33653846153846156
2014-02-04,0.3263157894736842
2014-02-05,0.4230769230769231
2014-02-06,0.3793103448275862
2014-02-07,0.3561643835616438
2014-02-08,0.5714285714285714
2014-02-09,0.25
2014-02-10,0.4673913043478261
2014-02-11,0.4186046511627907
2014-02-12,0.34146341463414637
2014-02-13,0.4077669902912621
2014-02-14,0.2826086956521739
2014-02-15,0.5294117647058824
2014-02-16,0.5454545454545454
2014-02-17,0.48
2014-02-18,0.5096153846153846
2014-02-19,0.4457831325301205
2014-02-20,0.45348837209302323
2014-02-21,0.46551724137931033
2014-02-22,0.4166666666666667
2014-02-23,0.6111111111111112
2014-02-24,0.4230769230769231
2014-02-25,0.5185185185185185
2014-02-26,0.48484848484848486
2014-02-27,0.3684210526315789
2014-02-28,0.3013698630136986
2014-03-01,0.625
2014-03-02,0.7857142857142857
2014-03-03,0.5087719298245614
2014-03-04,0.3548387096774194
2014-03-05,0.3829787234042553
2014-03-06,0.4107142857142857
2014-03-07,0.4696969696969697
2014-03-08,0.5454545454545454
2014-03-09,0.3333333333333333
2014-03-10,0.4909090909090909
2014-03-11,0.45454545454545453
2014-03-12,0.4666666666666667
2014-03-13,0.5957446808510638
2014-03-14,0.32558139534883723
2014-03-15,0.3333333333333333
2014-03-16,0.6
2014-03-17,0.35714285714285715
2014-03-18,0.42857142857142855
2014-03-19,0.14814814814814814
2014-03-20,0.4939759036144578
2014-03-21,0.37254901960784315
2014-03-22,0.9411764705882353
2014-03-23,0.5
2014-03-24,0.34375
2014-03-25,0.22807017543859648
2014-03-26,0.2972972972972973
2014-03-27,0.2972972972972973
2014-03-28,0.2702702702702703
2014-03-29,0.25
2014-03-30,0.5
2014-03-31,0.4444444444444444
2014-04-01,0.421875
2014-04-02,0.3333333333333333
2014-04-03,0.5375
2014-04-04,0.5384615384615384
2014-04-05,0.625
2014-04-06,0.4166666666666667
2014-04-07,0.3
2014-04-08,0.45454545454545453
2014-04-09,0.39285714285714285
2014-04-10,0.45454545454545453
2014-04-11,0.5625
2014-04-12,0.8888888888888888
2014-04-13,0.5
2014-04-14,0.4827586206896552
2014-04-15,0.45454545454545453
2014-04-16,0.75
2014-04-17,0.3333333333333333
2014-04-18,0.25
2014-04-19,0.6666666666666666
2014-04-20,0.6666666666666666
2014-04-21,0.42857142857142855
2014-04-22,0.36363636363636365
2014-04-23,0.36363636363636365
2014-04-24,0.1935483870967742
2014-04-25,0.4722222222222222
2014-04-26,0.3333333333333333
2014-04-27,0.5
2014-04-28,0.2647058823529412
2014-04-29,0.25
2014-04-30,0.19047619047619047
2014-05-01,0.5
2014-05-02,0.5428571428571428
2014-05-03,0.5
2014-05-04,0.7333333333333333
2014-05-05,0.4576271186440678
2014-05-06,0.46875
2014-05-07,0.5853658536585366
2014-05-08,0.4375
2014-05-09,0.4423076923076923
2014-05-10,0.4444444444444444
2014-05-11,0.5833333333333334
2014-05-12,0.4090909090909091
2014-05-13,0.3611111111111111
2014-05-14,0.24561403508771928
2014-05-15,0.42857142857142855
2014-05-16,0.1951219512195122
2014-05-17,1
2014-05-18,0.4
2014-05-19,0.2833333333333333
2014-05-20,0.2777777777777778
2014-05-21,0.38596491228070173
2014-05-22,0.3548387096774194
2014-05-23,0.36363636363636365
2014-05-24,0.75
2014-05-25,1
2014-05-26,0.4
2014-05-27,0.2702702702702703
2014-05-28,0.24
2014-05-29,0.35294117647058826
2014-05-30,0.3333333333333333
2014-05-31,0.3333333333333333
2014-06-01,0.6
2014-06-02,0.48
2014-06-03,0.3469387755102041
2014-06-04,0.4074074074074074
2014-06-05,0.2
2014-06-06,0.20833333333333334
2014-06-07,0.25
2014-06-08,0.4
2014-06-09,0.6666666666666666
2014-06-10,0.34146341463414637
2014-06-11,0.3333333333333333
2014-06-12,0.3673469387755102
2014-06-13,0.2702702702702703
2014-06-14,0.75
2014-06-15,0.15789473684210525
2014-06-16,0.14285714285714285
2014-06-17,0.3611111111111111
2014-06-18,0.22033898305084745
2014-06-19,0.34285714285714286
2014-06-20,0.375
2014-06-21,0.42857142857142855
2014-06-22,0.5
2014-06-23,0.3269230769230769
2014-06-24,0.38095238095238093
2014-06-25,0.28888888888888886
2014-06-26,0.3076923076923077
2014-06-27,0.34782608695652173
2014-06-29,0.4
2014-06-30,0.4418604651162791
2014-07-01,0.2222222222222222
2014-07-02,0.125
2014-07-03,0.28205128205128205
2014-07-04,0.5
2014-07-05,0.5
2014-07-07,0.25
2014-07-08,0.3448275862068966
2014-07-09,0.2
2014-07-10,0.4782608695652174
2014-07-11,0.3333333333333333
2014-07-12,0.3333333333333333
2014-07-13,0.3333333333333333
2014-07-14,0.20588235294117646
2014-07-15,0.3333333333333333
2014-07-16,0.125
2014-07-17,0.35294117647058826
2014-07-18,0.19047619047619047
2014-07-19,0.5
2014-07-20,0.2
2014-07-21,0.20833333333333334
2014-07-22,0.6153846153846154
2014-07-23,0.2857142857142857
2014-07-24,0.13636363636363635
2014-07-25,0.5714285714285714
2014-07-27,0.2857142857142857
2014-07-28,0.2608695652173913
2014-07-29,0.2777777777777778
2014-07-30,0.2972972972972973
2014-07-31,0.5416666666666666
2014-08-01,0.47058823529411764
2014-08-02,0.4
2014-08-03,0.5
2014-08-04,0.3125
2014-08-05,0.3684210526315789
2014-08-06,0.325
2014-08-07,0.42857142857142855
2014-08-08,0.25
2014-08-09,0.16666666666666666
2014-08-10,0.4444444444444444
2014-08-11,0.26666666666666666
2014-08-12,0.25757575757575757
2014-08-13,0.37777777777777777
2014-08-14,0.25396825396825395
2014-08-15,0.2222222222222222
2014-08-17,0.07142857142857142
2014-08-18,0.375
2014-08-19,0.45098039215686275
2014-08-20,0.2765957446808511
2014-08-21,0.4342105263157895
2014-08-22,0.5177304964539007
2014-08-23,0.6666666666666666
2014-08-24,0.5555555555555556
2014-08-25,0.5333333333333333
2014-08-26,0.5034965034965035
2014-08-27,0.49324324324324326
2014-08-28,0.36607142857142855
2014-08-29,0.4606741573033708
2014-08-30,0.4
2014-08-31,0.35714285714285715
2014-09-01,0.45652173913043476
2014-09-02,0.39655172413793105
2014-09-03,0.40404040404040403
2014-09-04,0.3283582089552239
2014-09-05,0.39436619718309857
2014-09-06,0.4166666666666667
2014-09-07,0.7272727272727273
2014-09-08,0.4567901234567901
2014-09-09,0.3888888888888889
2014-09-10,0.36633663366336633
2014-09-11,0.4205607476635514
2014-09-12,0.4430379746835443
2014-09-13,0.7931034482758621
2014-09-14,0.5357142857142857
2014-09-15,0.5047619047619047
2014-09-16,0.4782608695652174
2014-09-17,0.34513274336283184
2014-09-18,0.5319148936170213
2014-09-19,0.4111111111111111
2014-09-20,0.36666666666666664
2014-09-21,0.34285714285714286
2014-09-22,0.26595744680851063
2014-09-23,0.46987951807228917
2014-09-24,0.45045045045045046
2014-09-25,0.4473684210526316
2014-09-26,0.46296296296296297
2014-09-27,0.631578947368421
2014-09-28,0.4411764705882353
2014-09-29,0.46206896551724136
2014-09-30,0.3333333333333333
2014-10-01,0.43617021276595747
2014-10-02,0.4725274725274725
2014-10-03,0.19444444444444445
2014-10-04,0.875
2014-10-05,0.3333333333333333
2014-10-06,0.5063291139240507
2014-10-07,0.4939759036144578
2014-10-08,0.4111111111111111
2014-10-09,0.37777777777777777
2014-10-10,0.5176470588235295
2014-10-11,0.75
2014-10-12,0.6666666666666666
2014-10-13,0.37037037037037035
2014-10-14,0.49107142857142855
2014-10-15,0.4157303370786517
2014-10-16,0.5
2014-10-17,0.5072463768115942
2014-10-18,0.5
2014-10-19,0.5294117647058824
2014-10-20,0.5
2014-10-21,0.5
2014-10-22,0.45652173913043476
2014-10-23,0.5
2014-10-24,0.5185185185185185
2014-10-25,0.5
2014-10-26,0.47368421052631576
2014-10-27,0.4105263157894737
2014-10-28,0.42045454545454547
2014-10-29,0.4946236559139785
2014-10-30,0.3181818181818182
2014-10-31,0.6133333333333333
2014-11-01,0.7419354838709677
2014-11-02,0.7037037037037037
2014-11-03,0.5581395348837209
2014-11-04,0.524390243902439
2014-11-05,0.4752475247524752
2014-11-06,0.4158415841584158
2014-11-07,0.3855421686746988
2014-11-08,0.2857142857142857
2014-11-09,0.4444444444444444
2014-11-10,0.3372093023255814
2014-11-11,0.4155844155844156
2014-11-12,0.38372093023255816
2014-11-13,0.5
2014-11-14,0.3048780487804878
2014-11-15,0.6097560975609756
2014-11-16,0.5897435897435898
2014-11-17,0.47572815533980584
2014-11-18,0.4609375
2014-11-19,0.34285714285714286
2014-11-20,0.35964912280701755
2014-11-21,0.45454545454545453
2014-11-22,0.6842105263157895
2014-11-23,0.6538461538461539
2014-11-24,0.39473684210526316
2014-11-25,0.3891891891891892
2014-11-26,0.38181818181818183
2014-11-27,0.3153153153153153
2014-11-28,0.3951612903225806
2014-11-29,0.47368421052631576
2014-11-30,0.525
2014-12-01,0.41237113402061853
2014-12-02,0.44086021505376344
2014-12-03,0.4307692307692308
2014-12-04,0.38
2014-12-05,0.36585365853658536
2014-12-06,0.6176470588235294
2014-12-07,0.5
2014-12-08,0.2872340425531915
2014-12-09,0.3617021276595745
2014-12-10,0.2920353982300885
2014-12-11,0.3670886075949367
2014-12-12,0.34615384615384615
2014-12-13,0.36
2014-12-14,0.8285714285714286
2014-12-15,0.2916666666666667
2014-12-16,0.4074074074074074
2014-12-17,0.3020833333333333
2014-12-18,0.3142857142857143
2014-12-19,0.3263157894736842
2014-12-20,0.5238095238095238
2014-12-21,0.42105263157894735
2014-12-22,0.37349397590361444
2014-12-23,0.4482758620689655
2014-12-24,0.7777777777777778
2014-12-25,0.9285714285714286
2014-12-26,0.6111111111111112
2014-12-27,0.3333333333333333
2014-12-28,0.4166666666666667
2014-12-29,0.3333333333333333
2014-12-30,0.6029411764705882
2014-12-31,0.43478260869565216
2015-01-01,0.7333333333333333
2015-01-02,0.3617021276595745
2015-01-03,0.22727272727272727
2015-01-04,0.625
2015-01-05,0.33519553072625696
2015-01-06,0.32903225806451614
2015-01-07,0.4011627906976744
2015-01-08,0.2748091603053435
2015-01-09,0.47368421052631576
2015-01-10,0.32142857142857145
2015-01-11,0.35294117647058826
2015-01-12,0.3930131004366812
2015-01-13,0.4158415841584158
2015-01-14,0.422680412371134
2015-01-15,0.4470588235294118
2015-01-16,0.45108695652173914
2015-01-17,0.1875
2015-01-18,0.5
2015-01-19,0.4855072463768116
2015-01-20,0.42214532871972316
2015-01-21,0.45454545454545453
2015-01-22,0.4206896551724138
2015-01-23,0.3253012048192771
2015-01-24,0.14285714285714285
2015-01-25,0.423728813559322
2015-01-26,0.3811659192825112
2015-01-27,0.37037037037037035
2015-01-28,0.5172413793103449
2015-01-29,0.44761904761904764
2015-01-30,0.42857142857142855
2015-01-31,0.55
2015-02-01,0.6
2015-02-02,0.4
2015-02-03,0.475
2015-02-04,0.4936708860759494
2015-02-05,0.49295774647887325
2015-02-06,0.5221238938053098
2015-02-07,0.5294117647058824
2015-02-08,0.7
2015-02-09,0.49473684210526314
2015-02-10,0.4375
2015-02-11,0.39603960396039606
2015-02-12,0.373134328358209
2015-02-13,0.4418604651162791
2015-02-14,0.6521739130434783
2015-02-15,0.6206896551724138
2015-02-16,0.48148148148148145
2015-02-17,0.5384615384615384
2015-02-18,0.44537815126050423
2015-02-19,0.4519230769230769
2015-02-20,0.45454545454545453
2015-02-21,0.2
2015-02-22,0.6363636363636364
2015-02-23,0.3977272727272727
2015-02-24,0.37777777777777777
2015-02-25,0.4666666666666667
2015-02-26,0.37254901960784315
2015-02-27,0.4782608695652174
2015-02-28,0.5
2015-03-01,0.75
2015-03-02,0.509090909090909
2015-03-03,0.3541666666666667
2015-03-04,0.423728813559322
2015-03-05,0.4117647058823529
2015-03-06,0.4716981132075472
2015-03-07,0.5555555555555556
2015-03-08,0.3333333333333333
2015-03-09,0.5306122448979592
2015-03-10,0.34
2015-03-11,0.28205128205128205
2015-03-12,0.4411764705882353
2015-03-13,0.5263157894736842
2015-03-14,0.5
2015-03-15,0.3333333333333333
2015-03-16,0.30158730158730157
2015-03-17,0.3111111111111111
2015-03-18,0.3541666666666667
2015-03-19,0.41935483870967744
2015-03-20,0.7093023255813954
2015-03-21,0.2857142857142857
2015-03-22,0.5714285714285714
2015-03-23,0.4411764705882353
2015-03-24,0.4444444444444444
2015-03-25,0.3684210526315789
2015-03-26,0.39473684210526316
2015-03-27,0.3584905660377358
2015-03-28,0.6923076923076923
2015-03-29,0.4
2015-03-30,0.4090909090909091
2015-03-31,0.6923076923076923
2015-04-01,0.5625
2015-04-02,0.25
2015-04-03,0.6666666666666666
2015-04-05,0.5
2015-04-06,0.6
2015-04-07,0.45098039215686275
2015-04-08,0.34782608695652173
2015-04-09,0.5490196078431373
2015-04-10,0.5
2015-04-11,0.5
2015-04-12,0.2
2015-04-13,0.37142857142857144
2015-04-14,0.33962264150943394
2015-04-15,0.5
2015-04-16,0.3333333333333333
2015-04-17,0.21052631578947367
2015-04-19,0.3333333333333333
2015-04-20,0.4594594594594595
2015-04-21,0.2
2015-04-22,0.2727272727272727
2015-04-23,0.36585365853658536
2015-04-24,0.3333333333333333
2015-04-25,0.25
2015-04-26,0.8333333333333334
2015-04-27,0.41935483870967744
2015-04-28,0.5833333333333334
2015-04-29,0.48936170212765956
2015-04-30,0.42105263157894735
2015-05-01,0.25
2015-05-02,0.7272727272727273
2015-05-03,0.5
2015-05-04,0.589041095890411
2015-05-05,0.46153846153846156
2015-05-06,0.4423076923076923
2015-05-07,0.5576923076923077
2015-05-08,0.5128205128205128
2015-05-09,0.7777777777777778
2015-05-10,0.5882352941176471
2015-05-11,0.5102040816326531
2015-05-12,0.5882352941176471
2015-05-13,0.3142857142857143
2015-05-14,0.5714285714285714
2015-05-15,0.4642857142857143
2015-05-16,0.625
2015-05-17,0.4
2015-05-18,0.37777777777777777
2015-05-19,0.25
2015-05-20,0.2
2015-05-21,0.38181818181818183
2015-05-22,0.5161290322580645
2015-05-23,0.4444444444444444
2015-05-24,0.4
2015-05-25,0.16666666666666666
2015-05-26,0.4634146341463415
2015-05-27,0.42857142857142855
2015-05-28,0.2608695652173913
2015-05-29,0.45
2015-05-30,0.6666666666666666
2015-05-31,0.2
2015-06-01,0.3442622950819672
2015-06-02,0.34328358208955223
2015-06-03,0.5806451612903226
2015-06-04,0.4883720930232558
2015-06-05,0.5
2015-06-06,0.5833333333333334
2015-06-07,0.55
2015-06-08,0.36
2015-06-09,0.3333333333333333
2015-06-10,0.4318181818181818
2015-06-11,0.391304347826087
2015-06-12,0.4322033898305085
2015-06-13,0.6363636363636364
2015-06-14,0.5263157894736842
2015-06-15,0.4583333333333333
2015-06-16,0.49295774647887325
2015-06-17,0.45689655172413796
2015-06-18,0.4069767441860465
2015-06-19,0.5647058823529412
2015-06-20,0.45
2015-06-21,0.75
2015-06-22,0.4965034965034965
2015-06-23,0.5663716814159292
2015-06-24,0.45614035087719296
2015-06-25,0.47368421052631576
2015-06-26,0.5866666666666667
2015-06-27,0.8333333333333334
2015-06-28,0.6666666666666666
2015-06-29,0.5233644859813084
2015-06-30,0.4444444444444444
2015-07-01,0.5760869565217391
2015-07-02,0.6233766233766234
2015-07-03,0.631578947368421
2015-07-04,0.4
2015-07-05,0.4
2015-07-06,0.6375
2015-07-07,0.5287356321839081
2015-07-08,0.5348837209302325
2015-07-09,0.7464788732394366
2015-07-10,0.6915887850467289
2015-07-11,0.6
2015-07-12,0.2
2015-07-13,0.5955056179775281
2015-07-14,0.625
2015-07-15,0.47540983606557374
2015-07-16,0.29411764705882354
2015-07-17,0.32
2015-07-18,0.42857142857142855
2015-07-19,0.2222222222222222
2015-07-20,0.5977011494252874
2015-07-21,0.4845360824742268
2015-07-22,0.54216867469879515
2015-07-23,0.42857142857142855
2015-07-24,0.4482758620689655
2015-07-25,0.5833333333333334
2015-07-26,0.625
2015-07-27,0.5961538461538461
2015-07-28,0.5192307692307693
2015-07-29,0.5352112676056338
2015-07-30,0.47368421052631576
2015-07-31,0.5797101449275363
2015-08-01,0.7142857142857143
2015-08-02,0.5833333333333334
2015-08-03,0.42857142857142855
2015-08-04,0.5393258426966292
2015-08-05,0.2631578947368421
2015-08-06,0.65625
2015-08-07,0.5555555555555556
2015-08-08,0.14285714285714285
2015-08-09,0.3333333333333333
2015-08-10,0.4050632911392405
2015-08-11,0.45054945054945056
2015-08-12,0.5428571428571428
2015-08-13,0.2564102564102564
2015-08-14,0.47540983606557374
2015-08-15,0.4444444444444444
2015-08-16,0.375
2015-08-17,0.5132743362831859
2015-08-18,0.45454545454545453
2015-08-19,0.5131578947368421
2015-08-20,0.5666666666666667
2015-08-21,0.410958904109589
2015-08-22,0.5
2015-08-23,0.5
2015-08-24,0.32075471698113206
2015-08-25,0.4603174603174603
2015-08-26,0.45098039215686275
2015-08-27,0.3404255319148936
2015-08-28,0.45454545454545453
2015-08-30,0.5217391304347826
2015-08-31,0.5217391304347826
2015-09-01,0.3181818181818182
2015-09-02,0.543859649122807
2015-09-03,0.3888888888888889
2015-09-04,0.45588235294117646
2015-09-05,0.36363636363636365
2015-09-06,0.35714285714285715
2015-09-07,0.4084507042253521
2015-09-08,0.5074626865671642
2015-09-09,0.42
2015-09-10,0.559322033898305
2015-09-11,0.3880597014925373
2015-09-12,0.4
2015-09-13,0.28
2015-09-14,0.6307692307692307
2015-09-15,0.43209876543209874
2015-09-16,0.5223880597014925
2015-09-17,0.5254237288135594
2015-09-18,0.32
2015-09-19,0.23076923076923078
2015-09-20,0.6666666666666666
2015-09-21,0.43820224719101125
2015-09-22,0.3157894736842105
2015-09-23,0.4489795918367347
2015-09-24,0.5131578947368421
2015-09-25,0.4025974025974026
2015-09-26,0.5555555555555556
2015-09-27,0.7083333333333334
2015-09-28,0.5
2015-09-29,0.5
2015-09-30,0.5340909090909091
2015-10-01,0.5063291139240507
2015-10-02,0.5
2015-10-03,0.6
2015-10-04,0.2631578947368421
2015-10-05,0.5135135135135135
2015-10-06,0.4714285714285714
2015-10-07,0.4032258064516129
2015-10-08,0.45652173913043476
2015-10-09,0.37777777777777777
2015-10-10,0.625
2015-10-11,0.7368421052631579
2015-10-12,0.38235294117647056
2015-10-13,0.48333333333333334
2015-10-14,0.5161290322580645
2015-10-15,0.47297297297297297
2015-10-16,0.4691358024691358
2015-10-17,0.7931034482758621
2015-10-18,0.5882352941176471
2015-10-19,0.42
2015-10-20,0.5
2015-10-21,0.5666666666666667
2015-10-22,0.4434782608695652
2015-10-23,0.44660194174757284
2015-10-24,0.45454545454545453
2015-10-25,0.35714285714285715
2015-10-26,0.38461538461538464
2015-10-27,0.3372093023255814
2015-10-28,0.296875
2015-10-29,0.34177215189873417
2015-10-30,0.32432432432432434
2015-10-31,0.38461538461538464
2015-11-01,0.45454545454545453
2015-11-02,0.3108108108108108
2015-11-03,0.46296296296296297
2015-11-04,0.29850746268656714
2015-11-05,0.45714285714285713
2015-11-06,0.4
2015-11-07,0.5185185185185185
2015-11-08,0.5555555555555556
2015-11-09,0.32
2015-11-10,0.3472222222222222
2015-11-11,0.4
2015-11-12,0.375
2015-11-13,0.35294117647058826
2015-11-14,0.5
2015-11-15,0.6333333333333333
2015-11-16,0.5851063829787234
2015-11-17,0.4491525423728814
2015-11-18,0.4217687074829932
2015-11-19,0.47244094488188976
2015-11-20,0.53125
2015-11-21,0.5555555555555556
2015-11-22,0.45714285714285713
2015-11-23,0.37410071942446044
2015-11-24,0.4069767441860465
2015-11-25,0.45
2015-11-26,0.46938775510204084
2015-11-27,0.42105263157894735
2015-11-28,0.26666666666666666
2015-11-29,0.39285714285714285
2015-11-30,0.5083333333333333
2015-12-01,0.47435897435897434
2015-12-02,0.5263157894736842
2015-12-03,0.44594594594594594
2015-12-04,0.35
2015-12-05,0.23076923076923078
2015-12-06,0.6153846153846154
2015-12-07,0.3956043956043956
2015-12-08,0.33858267716535434
2015-12-09,0.38333333333333336
2015-12-10,0.45132743362831856
2015-12-11,0.3829787234042553
2015-12-12,0.5
2015-12-13,0.5454545454545454
2015-12-14,0.37579617834394907
2015-12-15,0.48623853211009177
2015-12-16,0.5028571428571429
2015-12-17,0.41025641025641024
2015-12-18,0.30392156862745096
2015-12-19,0.42857142857142855
2015-12-20,0.3333333333333333
2015-12-21,0.3978494623655914
2015-12-22,0.4049586776859504
2015-12-23,0.3870967741935484
2015-12-24,0.3333333333333333
2015-12-25,0.4
2015-12-26,0.25
2015-12-27,0.47058823529411764
2015-12-28,0.5217391304347826
2015-12-29,0.38461538461538464
2015-12-30,0.6666666666666666
2015-12-31,0.7
2016-01-01,0.3333333333333333
2016-01-02,0.26666666666666666
2016-01-03,0.6190476190476191
2016-01-04,0.32954545454545453
2016-01-05,0.36496350364963503
2016-01-06,0.4406779661016949
2016-01-07,0.43820224719101125
2016-01-08,0.3672316384180791
2016-01-09,0.7368421052631579
2016-01-10,0.5217391304347826
2016-01-11,0.425
2016-01-12,0.37894736842105264
2016-01-13,0.34765625
2016-01-14,0.4056603773584906
2016-01-15,0.3403141361256545
2016-01-16,0.2647058823529412
2016-01-17,0.390625
2016-01-18,0.37628865979381443
2016-01-19,0.3744493392070485
2016-01-20,0.44966442953020136
2016-01-21,0.3917525773195876
2016-01-22,0.4585987261146497
2016-01-23,0.42424242424242425
2016-01-24,0.4
2016-01-25,0.42011834319526625
2016-01-26,0.5060240963855421
2016-01-27,0.3559322033898305
2016-01-28,0.3835616438356164
2016-01-29,0.34934497816593885
2016-01-30,0.43478260869565216
2016-01-31,0.33695652173913043
2016-02-01,0.40559440559440557
2016-02-02,0.4742268041237113
2016-02-03,0.5
2016-02-04,0.36065573770491804
2016-02-05,0.5222222222222223
2016-02-06,0.7105263157894737
2016-02-07,0.7241379310344828
2016-02-08,0.45528455284552843
2016-02-09,0.504950495049505
2016-02-10,0.3684210526315789
2016-02-11,0.37373737373737376
2016-02-12,0.41935483870967744
2016-02-13,0.25
2016-02-14,0.6153846153846154
2016-02-15,0.46987951807228917
2016-02-16,0.5063291139240507
2016-02-17,0.47619047619047616
2016-02-18,0.4166666666666667
2016-02-19,0.4375
2016-02-20,0.6551724137931034
2016-02-21,0.6363636363636364
2016-02-22,0.48863636363636365
2016-02-23,0.49206349206349204
2016-02-24,0.48148148148148145
2016-02-25,0.5853658536585366
2016-02-26,0.6226415094339622
2016-02-27,0.5
2016-02-28,0.7142857142857143
2016-02-29,0.38571428571428573
2016-03-01,0.4666666666666667
2016-03-02,0.5066666666666667
2016-03-03,0.4146341463414634
2016-03-04,0.46808510638297873
2016-03-05,0.42857142857142855
2016-03-06,0.6363636363636364
2016-03-07,0.4888888888888889
2016-03-08,0.39655172413793105
2016-03-09,0.6229508196721312
2016-03-10,0.5733333333333334
2016-03-11,0.5510204081632653
2016-03-12,0.5
2016-03-13,0.6666666666666666
2016-03-14,0.47297297297297297
2016-03-15,0.5652173913043478
2016-03-16,0.2696629213483146
2016-03-17,0.5121951219512195
2016-03-18,0.5454545454545454
2016-03-19,0.5714285714285714
2016-03-20,0.6666666666666666
2016-03-21,0.34285714285714286
2016-03-22,0.5306122448979592
2016-03-23,0.3076923076923077
2016-03-24,0.5833333333333334
2016-03-25,0.25
2016-03-26,0.3333333333333333
2016-03-27,0.6666666666666666
2016-03-28,0.5555555555555556
2016-03-29,0.2972972972972973
2016-03-30,0.5084745762711864
2016-03-31,0.425531914893617
2016-04-01,0.44642857142857145
2016-04-02,0.25
2016-04-03,0.3333333333333333
2016-04-04,0.38461538461538464
2016-04-05,0.48
2016-04-06,0.4473684210526316
2016-04-07,0.34285714285714286
2016-04-08,0.3125
2016-04-09,0.6666666666666666
2016-04-11,0.3125
2016-04-12,0.325
2016-04-13,0.45
2016-04-14,0.3333333333333333
2016-04-15,0.38095238095238093
2016-04-17,0.2222222222222222
2016-04-18,0.5208333333333334
2016-04-19,0.2682926829268293
2016-04-20,0.34375
2016-04-21,0.34285714285714286
2016-04-22,0.4838709677419355
2016-04-23,0.25
2016-04-24,0.4
2016-04-25,0.4838709677419355
2016-04-26,0.34285714285714286
2016-04-27,0.2222222222222222
2016-04-28,0.30357142857142855
2016-04-29,0.425531914893617
